image_id,Child,Smile,Female,Male,PeopleNumber,Text,close_up,Indoors,Outdoors,dominantColor,LOGO,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Sponsor Id,Sponsor Name,Overperforming Score,Contrast,ANGRY,CALM,CONFUSED,DISGUSTED,FEAR,HAPPY,SAD,SURPRISED
231437652_391502845733306_8981568737156231849_n,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24612,2021-08-03 11:00:17 EDT,03-08-21,11:00:17,Photo,110,110,0,0,FALSE,https://www.instagram.com/p/CSHdLaKi_JW/,https://www.instagram.com/p/CSHdLaKi_JW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/231437652_391502845733306_8981568737156231849_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zXAMqK-_RSgAX_tz97m&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c26e8bf3fe1efa94b2ef1e8242f35514&oe=612A59BA,,,,1.07,HIGH,0,0,0,0,0,0,0,0
233099116_176015251262194_3973332988484509448_n,FALSE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24611,2021-08-05 11:30:10 EDT,05-08-21,11:30:10,Photo,100,100,0,0,FALSE,https://www.instagram.com/p/CSMqMHhqkM8/,https://www.instagram.com/p/CSMqMHhqkM8/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/233099116_176015251262194_3973332988484509448_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=RxsmgVz-eQQAX-ymJ-i&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=52c204494c9fc3f97fd62fcae1745914&oe=612ADAF5,,,,-1.03,HIGH,0,0,0,0,0,0,0,0
233275696_549747739506726_6238394174260491815_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24614,2021-08-04 11:00:17 EDT,04-08-21,11:00:17,Photo,79,79,0,0,FALSE,https://www.instagram.com/p/CSKB-PUqlX4/,https://www.instagram.com/p/CSKB-PUqlX4/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/233275696_549747739506726_6238394174260491815_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7J-u9FYhJ_EAX_S6De-&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9748f8205fd4a91847234232c411d2ba&oe=612B4524,,,,-1.3,HIGH,0,0,0,0,0,1,0,0
234327328_3030461317183009_806764919161013811_n,FALSE,TRUE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,brown,0,SOS Children's Villages Int.,sos_childrens_villages,24625,2021-08-10 11:01:16 EDT,10-08-21,11:01:16,Photo,94,94,0,0,FALSE,https://www.instagram.com/p/CSZe2vkqXH1/,https://www.instagram.com/p/CSZe2vkqXH1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/234327328_3030461317183009_806764919161013811_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=FJkIGrTF_BwAX9OSL4E&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1fc3c8ee913c431d7062356a059636dc&oe=61351A50,,,,-1.1,HIGH,0,0,0,0,0,0,0,0
234489669_526902445198019_7066656599711650033_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,brown,0,SOS Children's Villages Int.,sos_childrens_villages,24625,2021-08-09 11:00:15 EDT,09-08-21,11:00:15,Photo,87,84,3,0,FALSE,https://www.instagram.com/p/CSW58Z7qaqw/,https://www.instagram.com/p/CSW58Z7qaqw/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/234489669_526902445198019_7066656599711650033_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=sRGePv6dqLkAX96xOXp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=042a4167e88a9e2016984a5d8eed05b6&oe=612A962F,,,,-1.17,HIGH,0,0,0,0,0,1,0,0
235050495_851329908831916_8067438272930276978_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,green,0,SOS Children's Villages Int.,sos_childrens_villages,24623,2021-08-11 11:30:12 EDT,11-08-21,11:30:12,Photo,138,137,1,0,FALSE,https://www.instagram.com/p/CScG9gEKEOh/,https://www.instagram.com/p/CScG9gEKEOh/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/235050495_851329908831916_8067438272930276978_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=5DUuxrHWc88AX9-6TyU&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=1a76c698a0515ae51096101aa6159874&oe=613849C8,,,,1.35,HIGH,0,0,0,0,0,1,0,0
235965740_208961374420199_472124069442497783_n,FALSE,TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,blue,0,SOS Children's Villages Int.,sos_childrens_villages,24638,2021-08-12 11:00:19 EDT,12-08-21,11:00:19,Photo,41,40,1,0,FALSE,https://www.instagram.com/p/CSeoVhKKuLZ/,https://www.instagram.com/p/CSeoVhKKuLZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/235965740_208961374420199_472124069442497783_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=IGHbhNfMYqAAX8iumRB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=b9c7f9e513c7b42e8c9d9126d1955862&oe=613DCFDB,,,,-2.46,HIGH,0,0,1,0,0,0,0,0
237069581_229676589051036_6546166523871895309_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24645,2021-08-16 04:50:11 EDT,16-08-21,4:50:11,Photo,135,133,2,0,FALSE,https://www.instagram.com/p/CSoRKKmK9jj/,https://www.instagram.com/p/CSoRKKmK9jj/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/237069581_229676589051036_6546166523871895309_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Tse5fNuQQAIAX_Br5VN&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=d1799540c9d11834aa136d2e2f985ef6&oe=613EF8C8,,,,1.34,HIGH,1,1,0,0,1,0,0,0
237209528_2798607347117827_6745128403229655548_n,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24646,2021-08-14 09:00:15 EDT,14-08-21,9:00:15,Photo,84,84,0,0,FALSE,https://www.instagram.com/p/CSjkL24CXya/,https://www.instagram.com/p/CSjkL24CXya/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/237209528_2798607347117827_6745128403229655548_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=skp7Pw557W0AX9EbOfl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5f1e46ac753ac0dc4a94660953f092a2&oe=613E2354,,,,-1.2,HIGH,0,0,0,0,0,0,0,0
239216666_1013309635877157_876298924631299609_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24655,2021-08-18 11:00:25 EDT,18-08-21,11:00:25,Photo,76,76,0,0,FALSE,https://www.instagram.com/p/CSuFHaWqhxH/,https://www.instagram.com/p/CSuFHaWqhxH/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/239216666_1013309635877157_876298924631299609_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ptPVzksxYZsAX89t_B4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=588d573e3d8b1788bb2a8db05d7d41a0&oe=6146206E,,,,-1.3,HIGH,0,1,0,0,1,0,0,0
239418211_218762486848799_3531032252401104180_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24664,2021-08-19 12:00:21 EDT,19-08-21,12:00:21,Photo,61,61,0,0,FALSE,https://www.instagram.com/p/CSwwxNGK6U6/,https://www.instagram.com/p/CSwwxNGK6U6/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/239418211_218762486848799_3531032252401104180_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WoBYoZ1gD_UAX8ENjMJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=382239a941537d414263f6385d741638&oe=614959FA,,,,-1.61,HIGH,0,1,0,0,0,1,1,0
240047189_143295394631168_5712488703463603091_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,green,0,SOS Children's Villages Int.,sos_childrens_villages,24669,2021-08-22 12:00:23 EDT,22-08-21,12:00:23,Photo,59,59,0,0,FALSE,https://www.instagram.com/p/CS4fKNNqutY/,https://www.instagram.com/p/CS4fKNNqutY/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240047189_143295394631168_5712488703463603091_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=-Am9iZ9hcFMAX89Zcq1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c6f85f9d33b15f9539cf627b5d48e33a&oe=614DD568,,,,-1.63,HIGH,0,1,0,0,0,1,0,0
240407340_3032657063672572_2816716699629611840_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24674,2021-08-23 11:00:26 EDT,23-08-21,11:00:26,Photo,61,61,0,0,FALSE,https://www.instagram.com/p/CS69FmiKZet/,https://www.instagram.com/p/CS69FmiKZet/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240407340_3032657063672572_2816716699629611840_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=i6tpa2gqyM4AX8XbMYj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c2f1d9289c59d54a58c552622c897d5a&oe=6151319D,,,,-1.57,HIGH,0,1,0,0,0,0,0,0
240455739_119504637091111_3889619643894836452_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,purple,0,SOS Children's Villages Int.,sos_childrens_villages,24668,2021-08-26 06:45:13 EDT,26-08-21,6:45:13,Photo,28,28,0,0,FALSE,https://www.instagram.com/p/CTCORTvqPsk/,https://www.instagram.com/p/CTCORTvqPsk/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240455739_119504637091111_3889619643894836452_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=5KmV0fR9HHUAX9IUbGu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=912c242a0e0b98077a1195ea0a3689c0&oe=6156FB53,,,,-3.43,HIGH,0,1,0,0,0,0,1,0
240460063_900396497501791_2604684226741468850_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24668,2021-08-26 12:30:13 EDT,26-08-21,12:30:13,Photo,53,53,0,0,FALSE,https://www.instagram.com/p/CTC1wPXKF4w/,https://www.instagram.com/p/CTC1wPXKF4w/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240460063_900396497501791_2604684226741468850_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ZFlEk5n-w_YAX-5FBe_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=6782a589e67fe1b4a447e9970188c61d&oe=6158C9C7,,,,-1.81,HIGH,0,1,0,0,0,0,0,0
240592868_353380003156299_8237237609271450237_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24672,2021-08-24 11:01:17 EDT,24-08-21,11:01:17,Photo,66,66,0,0,FALSE,https://www.instagram.com/p/CS9h_LLC5wJ/,https://www.instagram.com/p/CS9h_LLC5wJ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240592868_353380003156299_8237237609271450237_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=lN2I8BbGQb4AX9JGLPX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9793912acd4bc90d77f94e22368e8993&oe=615386A9,,,,-1.45,HIGH,0,0,0,0,0,1,0,0
240768915_223377552944968_1903377580492337525_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24682,2021-08-28 11:00:16 EDT,28-08-21,11:00:16,Photo,68,68,0,0,FALSE,https://www.instagram.com/p/CTH1DUQqwJo/,https://www.instagram.com/p/CTH1DUQqwJo/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/240768915_223377552944968_1903377580492337525_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=W1BJ7tJTjOYAX_9ciUv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=c9e22fc9b80d0b6886457bed74193e0a&oe=615DE6BC,,,,-1.4,HIGH,0,0,0,0,0,0,0,0
240820195_277157443868258_7142789778142790661_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24689,2021-08-30 11:00:14 EDT,30-08-21,11:00:14,Photo,74,74,0,0,FALSE,https://www.instagram.com/p/CTM-oqhKRnM/,https://www.instagram.com/p/CTM-oqhKRnM/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/240820195_277157443868258_7142789778142790661_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=LMm3HM7AfToAX_7xabZ&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=37793cea5de07f101f9b8c9e91747297&oe=6161529E,,,,-1.28,HIGH,0,1,0,0,0,0,0,0
241065868_1059672284858941_669968824372559617_n,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,green,0,SOS Children's Villages Int.,sos_childrens_villages,24692,2021-08-31 11:00:16 EDT,31-08-21,11:00:16,Photo,50,50,0,0,FALSE,https://www.instagram.com/p/CTPjb0LKJ8L/,https://www.instagram.com/p/CTPjb0LKJ8L/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241065868_1059672284858941_669968824372559617_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=oS3msURfopMAX8lSPUR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=99d88da6d6e32b49addb0586d93cd8e7&oe=6162AA2D,,,,-1.9,HIGH,0,1,0,0,0,0,0,0
241092396_249791227010319_49881446177722068_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24689,2021-09-01 11:00:25 EDT,01-09-21,11:00:25,Photo,49,49,0,0,FALSE,https://www.instagram.com/p/CTSIPw8qdXk/,https://www.instagram.com/p/CTSIPw8qdXk/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241092396_249791227010319_49881446177722068_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=URuXLT5Poe0AX8_nYLi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7101f0493d1f0264eab9feb0a6aff28c&oe=616445D4,,,,-1.92,HIGH,0,1,0,0,0,0,0,0
241130683_983844239077226_9037186830775479468_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24700,2021-09-04 11:01:12 EDT,04-09-21,11:01:12,Photo,125,121,4,0,FALSE,https://www.instagram.com/p/CTZ2uGwCL1Q/,https://www.instagram.com/p/CTZ2uGwCL1Q/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241130683_983844239077226_9037186830775479468_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=TdxgMNh_jR0AX83SV_f&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4cdc773e5ff935cee018e378b7624ff6&oe=61678434,,,,1.34,HIGH,0,0,0,0,0,1,0,0
241132180_886978328899635_2459406535020778176_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24692,2021-09-02 11:30:14 EDT,02-09-21,11:30:14,Photo,94,93,1,0,FALSE,https://www.instagram.com/p/CTUwdCjqYny/,https://www.instagram.com/p/CTUwdCjqYny/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241132180_886978328899635_2459406535020778176_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WG4Zy-MklPkAX_An_0S&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ac40d3ace007ce098f7e1a62c89d744c&oe=6165D92D,,,,1,HIGH,0,1,0,0,0,1,1,0
241220397_1256387821543711_7958859041175178803_n,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24658,2021-09-08 12:45:13 EDT,08-09-21,12:45:13,Photo,93,93,0,0,FALSE,https://www.instagram.com/p/CTkVzjuqV7l/,https://www.instagram.com/p/CTkVzjuqV7l/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241220397_1256387821543711_7958859041175178803_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=v5QCRboUeXkAX8FjoEj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1290671ce3c51e71cb5af68e87cc6172&oe=616A1EDB,,,,1,HIGH,0,1,0,0,0,0,0,0
241664258_1011647459630353_7478455888891174570_n,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24667,2021-09-09 12:01:16 EDT,09-09-21,12:01:16,Photo,63,62,1,0,FALSE,https://www.instagram.com/p/CTm1kYzqgYA/,https://www.instagram.com/p/CTm1kYzqgYA/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/241664258_1011647459630353_7478455888891174570_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=-P2ZOwrTpOwAX_p2VYv&_nc_ht=scontent-den4-1.cdninstagram.com&oh=f635137801f38f809bc9d052ffbaae61&oe=616B4CCC,,,,-1.46,HIGH,0,1,0,0,0,0,0,0
241733729_455124542292142_2180749208151367758_n,FALSE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24671,2021-09-13 11:00:14 EDT,13-09-21,11:00:14,Photo,195,191,4,0,FALSE,https://www.instagram.com/p/CTxBw2uKoVd/,https://www.instagram.com/p/CTxBw2uKoVd/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/241733729_455124542292142_2180749208151367758_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=lmjQdh1Go7MAX9oDm7q&_nc_ht=scontent-den4-1.cdninstagram.com&oh=8d0fdc521de55a372b3ce5002e3bf5bd&oe=616C5D59,,,,2.12,HIGH,0,0,0,0,0,1,0,0
242019078_888349308450726_1937006417208529859_n,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,brown,0,SOS Children's Villages Int.,sos_childrens_villages,24665,2021-09-15 11:01:12 EDT,15-09-21,11:01:12,Photo,45,44,1,0,FALSE,https://www.instagram.com/p/CT2Ldz7q5AB/,https://www.instagram.com/p/CT2Ldz7q5AB/,https://scontent-msp1-1.cdninstagram.com/v/t51.2885-15/242019078_888349308450726_1937006417208529859_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=bp5Cnh0pmsUAX_D6PEK&_nc_ht=scontent-msp1-1.cdninstagram.com&oh=7eecd941a66a1440aeab0da44cd614a2&oe=616CE6D3,,,,-2.04,LOW,0,0,0,0,0,0,0,0
242161390_274482217839478_4989010526271464634_n,FALSE,TRUE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,blue,0,SOS Children's Villages Int.,sos_childrens_villages,24667,2021-09-17 11:15:12 EDT,17-09-21,11:15:12,Photo,58,58,0,0,FALSE,https://www.instagram.com/p/CT7WqEsKMis/,https://www.instagram.com/p/CT7WqEsKMis/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/242161390_274482217839478_4989010526271464634_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=kVjIQEmrh3oAX-Md3eI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=93b2b5296110d3ebbda308fffab0811f&oe=617067C2,,,,-1.57,HIGH,0,1,0,0,0,0,0,0
242229968_255430123253465_72375447516587226_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,0,SOS Children's Villages Int.,sos_childrens_villages,24670,2021-09-20 11:00:20 EDT,20-09-21,11:00:20,Photo,43,43,0,0,FALSE,https://www.instagram.com/p/CUDDV3hKDoj/,https://www.instagram.com/p/CUDDV3hKDoj/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/242229968_255430123253465_72375447516587226_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=AIaiIjQxOBEAX_y01Dh&_nc_ht=scontent-den4-1.cdninstagram.com&oh=52ead876bf29b0172a3e43c49dc54fda&oe=6173CEB5,,,,-2.12,HIGH,0,1,0,0,0,0,0,0
242594759_281678940451831_5075385540083329238_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24669,2021-09-21 11:30:17 EDT,21-09-21,11:30:17,Photo,75,75,0,0,FALSE,https://www.instagram.com/p/CUFrj_2qap2/,https://www.instagram.com/p/CUFrj_2qap2/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/242594759_281678940451831_5075385540083329238_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=oBWvezbthocAX-hBHUv&_nc_ht=scontent-den4-1.cdninstagram.com&oh=b5ae2c3d21eee3988ee1065593596a07&oe=61722CBA,,,,-1.21,HIGH,0,1,0,0,0,1,1,0
243216308_3028676960792196_4486613952422077808_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,brown,0,SOS Children's Villages Int.,sos_childrens_villages,24686,2021-09-28 10:30:13 EDT,28-09-21,10:30:13,Photo,79,78,1,0,FALSE,https://www.instagram.com/p/CUXmQOJqfqe/,https://www.instagram.com/p/CUXmQOJqfqe/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/243216308_3028676960792196_4486613952422077808_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=XC7bDJyVBSYAX8zosGM&_nc_ht=scontent-den4-1.cdninstagram.com&oh=ae621a56de6cd0d8eeed4fbc00722879&oe=6172C13A,,,,-1.15,HIGH,0,0,0,0,0,1,0,0
243253028_120884230237931_1238810816146805768_n,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24685,2021-09-27 11:00:21 EDT,27-09-21,11:00:21,Photo,72,72,0,0,FALSE,https://www.instagram.com/p/CUVE5_aqaAG/,https://www.instagram.com/p/CUVE5_aqaAG/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/243253028_120884230237931_1238810816146805768_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=JbkE5HBedOgAX8Zlmzi&_nc_oc=AQldXJi7tI6i77coPdyYVuV8RMF4ZBQEunE4jmFp34EdVTHFphIihxL8P7H4CE9CPsM&_nc_ht=scontent-den4-1.cdninstagram.com&oh=ff9ddbf5caac5973edcd2d631fc67443&oe=6172C062,,,,-1.26,HIGH,0,0,0,0,0,1,0,0
244318841_130089496033681_3603556186535146272_n,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24698,2021-10-03 11:00:09 EDT,03-10-21,11:00:09,Photo,73,73,0,0,FALSE,https://www.instagram.com/p/CUkhp2sqs-G/,https://www.instagram.com/p/CUkhp2sqs-G/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244318841_130089496033681_3603556186535146272_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=nP4FZce7M4UAX_gEQne&_nc_ht=scontent-den4-1.cdninstagram.com&oh=b1a3bd60ee5d31f44f8677d553e425e5&oe=61732220,,,,-1.25,HIGH,0,0,0,0,0,1,0,0
244443203_654478128871179_8477381833521655957_n,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24709,2021-10-05 11:01:17 EDT,05-10-21,11:01:17,Photo,75,75,0,0,FALSE,https://www.instagram.com/p/CUprX9GKvH_/,https://www.instagram.com/p/CUprX9GKvH_/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244443203_654478128871179_8477381833521655957_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=PfTXtVerOCAAX8p6VdV&_nc_ht=scontent-den4-1.cdninstagram.com&oh=47f23b083d350e99bba929964df04b6f&oe=6172566C,,,,-1.21,HIGH,0,1,0,0,0,0,1,1
244633874_950583645531810_5782436131151624095_n,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,grey,0,SOS Children's Villages Int.,sos_childrens_villages,24735,2021-10-09 10:30:13 EDT,09-10-21,10:30:13,Photo,43,43,0,0,FALSE,https://www.instagram.com/p/CUz6_o1qOX5/,https://www.instagram.com/p/CUz6_o1qOX5/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244633874_950583645531810_5782436131151624095_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=xvfw_I29YjcAX9q-GtG&_nc_ht=scontent-den4-1.cdninstagram.com&oh=354e22114f27eecf0aa7eda96a2a6e68&oe=6173221A,,,,-2.09,HIGH,0,0,0,0,0,0,0,0
244763876_300053664898725_358508876320552732_n,FALSE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,cyan,0,SOS Children's Villages Int.,sos_childrens_villages,24731,2021-10-08 11:02:25 EDT,08-10-21,11:02:25,Photo,70,70,0,0,FALSE,https://www.instagram.com/p/CUxZ4sYKbY4/,https://www.instagram.com/p/CUxZ4sYKbY4/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/244763876_300053664898725_358508876320552732_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ImV0R2clu8gAX-zpuqf&_nc_ht=scontent-den4-1.cdninstagram.com&oh=f6580ee969d54a07c50a53b3bbba1f79&oe=61728175,,,,-1.29,HIGH,0,1,0,0,0,0,0,0
